lat,lon,pdr_mean,pdr_std,N,source_folder,stat_file
36.299697,127.446781,0.048493956343616286,0.02614954457108862,40,lat36.299697_lon127.446781,results_lat36.299697_lon127.446781_stat.txt
36.299976,127.462628,0.06497459923393947,0.17961842274876072,12,lat36.299976_lon127.462628,results_lat36.299976_lon127.462628_stat.txt
36.300124,127.438218,0.02807176910625068,0.03139181712284889,18,lat36.300124_lon127.438218,results_lat36.300124_lon127.438218_stat.txt
36.300494,127.375437,0.0181072148190903,0.010640409436742864,45,lat36.300494_lon127.375437,results_lat36.300494_lon127.375437_stat.txt
36.300584,127.337911,0.026410756543780563,0.02048311233222721,48,lat36.300584_lon127.337911,results_lat36.300584_lon127.337911_stat.txt
36.300756,127.416536,0.06267069188698564,0.029942778297653336,43,lat36.300756_lon127.416536,results_lat36.300756_lon127.416536_stat.txt
36.300917,127.359204,0.02233010665375398,0.016152378577193646,29,lat36.300917_lon127.359204,results_lat36.300917_lon127.359204_stat.txt
36.300949,127.294522,0.03400129056535809,0.02082737019738859,31,lat36.300949_lon127.294522,results_lat36.300949_lon127.294522_stat.txt
36.300977,127.349746,0.021899840064284484,0.015716316431843232,45,lat36.300977_lon127.349746,results_lat36.300977_lon127.349746_stat.txt
36.301047,127.350353,0.04079302233533421,0.18149422317683434,12,lat36.301047_lon127.350353,results_lat36.301047_lon127.350353_stat.txt
36.301087,127.339398,0.020858100839596726,0.014215718350397588,45,lat36.301087_lon127.339398,results_lat36.301087_lon127.339398_stat.txt
36.301453,127.37554,0.09757225559436025,0.23192898776254067,15,lat36.301453_lon127.375540,results_lat36.301453_lon127.375540_stat.txt
36.301957,127.456293,0.056239544182446664,0.17919609596749514,10,lat36.301957_lon127.456293,results_lat36.301957_lon127.456293_stat.txt
36.301989,127.442629,0.038598421991438696,0.029237418854131194,35,lat36.301989_lon127.442629,results_lat36.301989_lon127.442629_stat.txt
36.302132,127.461314,0.05181578487607987,0.028560687259808926,41,lat36.302132_lon127.461314,results_lat36.302132_lon127.461314_stat.txt
36.30253,127.433178,0.0534813739818403,0.03719430981425239,29,lat36.302530_lon127.433178,results_lat36.302530_lon127.433178_stat.txt
36.302636,127.459433,0.04529708680722423,0.032331011022219795,37,lat36.302636_lon127.459433,results_lat36.302636_lon127.459433_stat.txt
36.302861,127.28269,0.039416463066748064,0.018961534225899173,28,lat36.302861_lon127.282690,results_lat36.302861_lon127.282690_stat.txt
36.302908,127.314362,0.019045741342541167,0.01509101032633308,20,lat36.302908_lon127.314362,results_lat36.302908_lon127.314362_stat.txt
36.302915,127.282658,0.0628634271409946,0.038555684858360174,44,lat36.302915_lon127.282658,results_lat36.302915_lon127.282658_stat.txt
36.302969,127.365436,0.02025097672715574,0.01627707079218436,33,lat36.302969_lon127.365436,results_lat36.302969_lon127.365436_stat.txt
36.302986,127.348961,0.02086548845547846,0.01430333668233477,36,lat36.302986_lon127.348961,results_lat36.302986_lon127.348961_stat.txt
36.303296,127.263765,0.07675340953443774,0.17808073880739247,17,lat36.303296_lon127.263765,results_lat36.303296_lon127.263765_stat.txt
36.303526,127.457245,0.040100526201285965,0.021624129863585556,42,lat36.303526_lon127.457245,results_lat36.303526_lon127.457245_stat.txt
36.303576,127.271818,0.0651311640252295,0.178054154445678,14,lat36.303576_lon127.271818,results_lat36.303576_lon127.271818_stat.txt
36.304145,127.436662,0.04001669264522381,0.0385599533633899,26,lat36.304145_lon127.436662,results_lat36.304145_lon127.436662_stat.txt
36.30448,127.309508,0.06259075373862251,0.03767631050225457,34,lat36.304480_lon127.309508,results_lat36.304480_lon127.309508_stat.txt
36.304604,127.431816,0.02947263955672641,0.0369289246511974,18,lat36.304604_lon127.431816,results_lat36.304604_lon127.431816_stat.txt
36.304677,127.365571,0.01840526289973442,0.0108045820850336,43,lat36.304677_lon127.365571,results_lat36.304677_lon127.365571_stat.txt
36.3051,127.300016,0.0645492185124071,0.17941136011114606,17,lat36.305100_lon127.300016,results_lat36.305100_lon127.300016_stat.txt
36.305364,127.372981,0.018531099718890876,0.010929407421822449,30,lat36.305364_lon127.372981,results_lat36.305364_lon127.372981_stat.txt
36.305518,127.414779,0.07047708747829197,0.04290440149788527,40,lat36.305518_lon127.414779,results_lat36.305518_lon127.414779_stat.txt
36.305572,127.481461,0.05363224535215015,0.030041067366928454,39,lat36.305572_lon127.481461,results_lat36.305572_lon127.481461_stat.txt
36.306241,127.343676,0.0161707223506517,0.016443316545105887,21,lat36.306241_lon127.343676,results_lat36.306241_lon127.343676_stat.txt
36.306314,127.45183,0.031009772199073006,0.02457278156419785,23,lat36.306314_lon127.451830,results_lat36.306314_lon127.451830_stat.txt
36.306418,127.365681,0.015495807196491511,0.011536463065097249,34,lat36.306418_lon127.365681,results_lat36.306418_lon127.365681_stat.txt
36.306784,127.29419,0.04192906790066158,0.02223005358697415,37,lat36.306784_lon127.294190,results_lat36.306784_lon127.294190_stat.txt
36.306999,127.423342,0.058781455422775054,0.03457482795738363,43,lat36.306999_lon127.423342,results_lat36.306999_lon127.423342_stat.txt
36.30704,127.367692,0.05225805221541619,0.14685984692496556,24,lat36.307040_lon127.367692,results_lat36.307040_lon127.367692_stat.txt
36.307426,127.459609,0.026783241902483275,0.019721257648008764,19,lat36.307426_lon127.459609,results_lat36.307426_lon127.459609_stat.txt
36.307588,127.451119,0.025847040909974695,0.02051065810630081,19,lat36.307588_lon127.451119,results_lat36.307588_lon127.451119_stat.txt
36.307591,127.27573,0.07233663897222327,0.04031283864934831,26,lat36.307591_lon127.275730,results_lat36.307591_lon127.275730_stat.txt
36.307798,127.41053,0.026450027673742545,0.030575189078648268,23,lat36.307798_lon127.410530,results_lat36.307798_lon127.410530_stat.txt
36.307805,127.264189,0.0707981879432169,0.043943372130297906,32,lat36.307805_lon127.264189,results_lat36.307805_lon127.264189_stat.txt
36.307818,127.392763,0.021744329469758298,0.02006081098885718,31,lat36.307818_lon127.392763,results_lat36.307818_lon127.392763_stat.txt
36.308074,127.319507,0.022488149259275687,0.0175535726563194,23,lat36.308074_lon127.319507,results_lat36.308074_lon127.319507_stat.txt
36.308183,127.438021,0.039080908514543315,0.04055848733663307,27,lat36.308183_lon127.438021,results_lat36.308183_lon127.438021_stat.txt
36.30821,127.385855,0.022091880140032397,0.01571259821246668,26,lat36.308210_lon127.385855,results_lat36.308210_lon127.385855_stat.txt
36.30861,127.310081,0.05294410034980175,0.18004200171543763,15,lat36.308610_lon127.310081,results_lat36.308610_lon127.310081_stat.txt
36.308617,127.310178,0.039951516120208835,0.02249064143758708,45,lat36.308617_lon127.310178,results_lat36.308617_lon127.310178_stat.txt
36.308856,127.310969,0.032816015824692076,0.0237781221289031,36,lat36.308856_lon127.310969,results_lat36.308856_lon127.310969_stat.txt
36.308898,127.411434,0.04299476809778559,0.1813133843054613,15,lat36.308898_lon127.411434,results_lat36.308898_lon127.411434_stat.txt
36.309317,127.424269,0.04858678266026853,0.038519681347228565,32,lat36.309317_lon127.424269,results_lat36.309317_lon127.424269_stat.txt
36.309622,127.269883,0.05500374095277785,0.03773591308742093,25,lat36.309622_lon127.269883,results_lat36.309622_lon127.269883_stat.txt
36.309829,127.394754,0.01379856037601321,0.01306545631562779,23,lat36.309829_lon127.394754,results_lat36.309829_lon127.394754_stat.txt
36.309878,127.375138,0.04119648836855491,0.18139303570338344,10,lat36.309878_lon127.375138,results_lat36.309878_lon127.375138_stat.txt
36.310226,127.284356,0.02876967303686917,0.01890855575574757,22,lat36.310226_lon127.284356,results_lat36.310226_lon127.284356_stat.txt
36.310512,127.392855,0.060093318330906344,0.19657849983071443,15,lat36.310512_lon127.392855,results_lat36.310512_lon127.392855_stat.txt
36.310664,127.314153,0.040332631404635694,0.017717784190646874,50,lat36.310664_lon127.314153,results_lat36.310664_lon127.314153_stat.txt
36.310992,127.316929,0.034303249396362985,0.02404005151679038,41,lat36.310992_lon127.316929,results_lat36.310992_lon127.316929_stat.txt
36.31118,127.373529,0.019892055291819356,0.014525769416313108,38,lat36.311180_lon127.373529,results_lat36.311180_lon127.373529_stat.txt
36.312175,127.348636,0.021106744453545895,0.015644429631459806,37,lat36.312175_lon127.348636,results_lat36.312175_lon127.348636_stat.txt
36.31251,127.353653,0.03856393299680385,0.1817243835390453,10,lat36.312510_lon127.353653,results_lat36.312510_lon127.353653_stat.txt
36.312745,127.266811,0.06426122035185373,0.03475746533408809,35,lat36.312745_lon127.266811,results_lat36.312745_lon127.266811_stat.txt
36.312881,127.281904,0.032659927362094894,0.015452899604145637,24,lat36.312881_lon127.281904,results_lat36.312881_lon127.281904_stat.txt
36.312955,127.414428,0.029119350166337862,0.027004925715280594,23,lat36.312955_lon127.414428,results_lat36.312955_lon127.414428_stat.txt
36.313248,127.345868,0.04807750344696029,0.180553518587656,16,lat36.313248_lon127.345868,results_lat36.313248_lon127.345868_stat.txt
36.313462,127.266055,0.056964693421844355,0.04154542327357165,25,lat36.313462_lon127.266055,results_lat36.313462_lon127.266055_stat.txt
36.313479,127.425255,0.06107535698694349,0.02686120490232364,48,lat36.313479_lon127.425255,results_lat36.313479_lon127.425255_stat.txt
36.313717,127.345908,0.019225122880165556,0.01156837389735426,35,lat36.313717_lon127.345908,results_lat36.313717_lon127.345908_stat.txt
36.313741,127.460267,0.028593949445823507,0.023227280153784648,24,lat36.313741_lon127.460267,results_lat36.313741_lon127.460267_stat.txt
36.313817,127.472957,0.0345349335871362,0.021011896530397617,34,lat36.313817_lon127.472957,results_lat36.313817_lon127.472957_stat.txt
36.313888,127.305781,0.04795893546613983,0.026638951121390614,47,lat36.313888_lon127.305781,results_lat36.313888_lon127.305781_stat.txt
36.314141,127.479151,0.05543048695710348,0.02513839578260168,48,lat36.314141_lon127.479151,results_lat36.314141_lon127.479151_stat.txt
36.314357,127.3934,0.04585261183446146,0.18063542820516176,16,lat36.314357_lon127.393400,results_lat36.314357_lon127.393400_stat.txt
36.314539,127.395132,0.060157705224908486,0.03577684632793751,39,lat36.314539_lon127.395132,results_lat36.314539_lon127.395132_stat.txt
36.314907,127.300861,0.03195677825681161,0.01512971692652878,28,lat36.314907_lon127.300861,results_lat36.314907_lon127.300861_stat.txt
36.314932,127.262787,0.0635043032744914,0.04137926194829424,31,lat36.314932_lon127.262787,results_lat36.314932_lon127.262787_stat.txt
36.315,127.33526,0.023165302833955823,0.021303253496590784,21,lat36.315000_lon127.335260,results_lat36.315000_lon127.335260_stat.txt
36.315121,127.335529,0.03715985763606154,0.02375505111351032,49,lat36.315121_lon127.335529,results_lat36.315121_lon127.335529_stat.txt
36.315126,127.42896,0.053831546583719685,0.03253152685254818,41,lat36.315126_lon127.428960,results_lat36.315126_lon127.428960_stat.txt
36.315173,127.423221,0.027568638904326537,0.035855724971289395,23,lat36.315173_lon127.423221,results_lat36.315173_lon127.423221_stat.txt
36.315726,127.322687,0.052746434761400555,0.1798358254190103,16,lat36.315726_lon127.322687,results_lat36.315726_lon127.322687_stat.txt
36.315921,127.47106,0.0388849737429633,0.016749913698832882,45,lat36.315921_lon127.471060,results_lat36.315921_lon127.471060_stat.txt
36.316151,127.345493,0.01795923844208725,0.015038262507179575,23,lat36.316151_lon127.345493,results_lat36.316151_lon127.345493_stat.txt
36.3164,127.39136,0.06166929368636837,0.19952796138092185,14,lat36.316400_lon127.391360,results_lat36.316400_lon127.391360_stat.txt
36.316851,127.320329,0.026588371626061758,0.015841013202121258,31,lat36.316851_lon127.320329,results_lat36.316851_lon127.320329_stat.txt
36.316981,127.262296,0.07850024804413111,0.03340786000688358,49,lat36.316981_lon127.262296,results_lat36.316981_lon127.262296_stat.txt
36.317146,127.311944,0.02974669526315503,0.020063108708475937,37,lat36.317146_lon127.311944,results_lat36.317146_lon127.311944_stat.txt
36.317157,127.368434,0.048489573556282736,0.1804668265188891,16,lat36.317157_lon127.368434,results_lat36.317157_lon127.368434_stat.txt
36.317189,127.430358,0.04572049086613861,0.03294894450974656,37,lat36.317189_lon127.430358,results_lat36.317189_lon127.430358_stat.txt
36.317749,127.270493,0.07853330432336973,0.03454087364781191,45,lat36.317749_lon127.270493,results_lat36.317749_lon127.270493_stat.txt
36.317852,127.316982,0.02691770648662226,0.014326686717181807,30,lat36.317852_lon127.316982,results_lat36.317852_lon127.316982_stat.txt
36.317894,127.27388,0.11465364183424424,0.03845526327708603,47,lat36.317894_lon127.273880,results_lat36.317894_lon127.273880_stat.txt
36.317922,127.346468,0.02096205072965846,0.020528152469175408,24,lat36.317922_lon127.346468,results_lat36.317922_lon127.346468_stat.txt
36.318786,127.467371,0.059644697851443544,0.17911966032488535,10,lat36.318786_lon127.467371,results_lat36.318786_lon127.467371_stat.txt
36.318926,127.319099,0.03016019864819994,0.018980217977075567,37,lat36.318926_lon127.319099,results_lat36.318926_lon127.319099_stat.txt
36.318931,127.38782,0.017431628052297265,0.010353220701210034,43,lat36.318931_lon127.387820,results_lat36.318931_lon127.387820_stat.txt
36.319253,127.470034,0.02958678355548341,0.0162353224097757,27,lat36.319253_lon127.470034,results_lat36.319253_lon127.470034_stat.txt
36.319333,127.378106,0.0071575683618662145,0.005608945041292375,19,lat36.319333_lon127.378106,results_lat36.319333_lon127.378106_stat.txt
36.319339,127.263498,0.06615717369806332,0.17836812146844153,13,lat36.319339_lon127.263498,results_lat36.319339_lon127.263498_stat.txt
36.319889,127.273134,0.11745060336567145,0.04014108610423884,44,lat36.319889_lon127.273134,results_lat36.319889_lon127.273134_stat.txt
36.320056,127.393172,0.035257673887278664,0.028471614503973498,42,lat36.320056_lon127.393172,results_lat36.320056_lon127.393172_stat.txt
36.32008,127.30249,0.02938127836946244,0.020705653680217272,29,lat36.320080_lon127.302490,results_lat36.320080_lon127.302490_stat.txt
36.320314,127.389188,0.02083909577012822,0.014472051598735259,47,lat36.320314_lon127.389188,results_lat36.320314_lon127.389188_stat.txt
36.320569,127.264219,0.08390390034674458,0.031330402827051934,48,lat36.320569_lon127.264219,results_lat36.320569_lon127.264219_stat.txt
36.320702,127.460064,0.04183699956483452,0.030030397478354304,38,lat36.320702_lon127.460064,results_lat36.320702_lon127.460064_stat.txt
36.320915,127.451003,0.06141874112660048,0.1791702619388619,15,lat36.320915_lon127.451003,results_lat36.320915_lon127.451003_stat.txt
36.321241,127.461207,0.02906112360566181,0.021590038079898042,29,lat36.321241_lon127.461207,results_lat36.321241_lon127.461207_stat.txt
36.321507,127.309554,0.02949726093268447,0.0170730569986599,33,lat36.321507_lon127.309554,results_lat36.321507_lon127.309554_stat.txt
36.322095,127.421672,0.05114460229487754,0.18081922585779678,17,lat36.322095_lon127.421672,results_lat36.322095_lon127.421672_stat.txt
36.322109,127.430443,0.030193283804117333,0.03612473590493415,26,lat36.322109_lon127.430443,results_lat36.322109_lon127.430443_stat.txt
36.32214,127.37369,0.018327899614104023,0.012780491360131234,40,lat36.322140_lon127.373690,results_lat36.322140_lon127.373690_stat.txt
36.322146,127.444779,0.04854764607747876,0.027513600476761865,49,lat36.322146_lon127.444779,results_lat36.322146_lon127.444779_stat.txt
36.322163,127.271635,0.10614382745092542,0.05527090173346013,33,lat36.322163_lon127.271635,results_lat36.322163_lon127.271635_stat.txt
36.322494,127.312457,0.052352374843465124,0.036362436706807354,30,lat36.322494_lon127.312457,results_lat36.322494_lon127.312457_stat.txt
36.322523,127.332958,0.02865530132912887,0.01667852789851592,27,lat36.322523_lon127.332958,results_lat36.322523_lon127.332958_stat.txt
36.322573,127.293967,0.03187111227455906,0.02167256092682861,19,lat36.322573_lon127.293967,results_lat36.322573_lon127.293967_stat.txt
36.32273,127.296455,0.050078581966408214,0.033561404407813564,43,lat36.322730_lon127.296455,results_lat36.322730_lon127.296455_stat.txt
36.322776,127.449538,0.03906000968029837,0.02603459922934888,38,lat36.322776_lon127.449538,results_lat36.322776_lon127.449538_stat.txt
36.322907,127.290553,0.04635805266607676,0.030010888122250088,38,lat36.322907_lon127.290553,results_lat36.322907_lon127.290553_stat.txt
36.323044,127.417453,0.03789911639760725,0.1818133129486713,10,lat36.323044_lon127.417453,results_lat36.323044_lon127.417453_stat.txt
36.323365,127.470452,0.06514203307446544,0.17852752188705218,14,lat36.323365_lon127.470452,results_lat36.323365_lon127.470452_stat.txt
36.323462,127.323753,0.058742450970578,0.03974405164630899,35,lat36.323462_lon127.323753,results_lat36.323462_lon127.323753_stat.txt
36.323584,127.324722,0.06634281425328846,0.034862945983322895,37,lat36.323584_lon127.324722,results_lat36.323584_lon127.324722_stat.txt
36.323651,127.401942,0.03807460123655077,0.041140204309331484,30,lat36.323651_lon127.401942,results_lat36.323651_lon127.401942_stat.txt
36.323965,127.419784,0.03355021999725543,0.027681329207353056,27,lat36.323965_lon127.419784,results_lat36.323965_lon127.419784_stat.txt
36.324223,127.437873,0.03682984191196612,0.024795350678854428,36,lat36.324223_lon127.437873,results_lat36.324223_lon127.437873_stat.txt
36.324356,127.30786,0.031774980835638414,0.03666345687584647,19,lat36.324356_lon127.307860,results_lat36.324356_lon127.307860_stat.txt
36.324394,127.472552,0.053362118725791254,0.03990734466108651,40,lat36.324394_lon127.472552,results_lat36.324394_lon127.472552_stat.txt
36.324719,127.326467,0.049050698131351746,0.18013025574260458,13,lat36.324719_lon127.326467,results_lat36.324719_lon127.326467_stat.txt
36.325062,127.375909,0.014146815100766211,0.01171846659725628,30,lat36.325062_lon127.375909,results_lat36.325062_lon127.375909_stat.txt
36.325458,127.43462,0.0437583078128178,0.030694796083199197,43,lat36.325458_lon127.434620,results_lat36.325458_lon127.434620_stat.txt
36.325872,127.414137,0.04945977989901054,0.030915738632431147,41,lat36.325872_lon127.414137,results_lat36.325872_lon127.414137_stat.txt
36.326161,127.441914,0.04711781306829635,0.03161435222947521,45,lat36.326161_lon127.441914,results_lat36.326161_lon127.441914_stat.txt
36.326338,127.419809,0.05959626614315384,0.02278239141601592,49,lat36.326338_lon127.419809,results_lat36.326338_lon127.419809_stat.txt
36.326775,127.38001,0.015538295753019727,0.010000998346117843,28,lat36.326775_lon127.380010,results_lat36.326775_lon127.380010_stat.txt
36.326948,127.32081,0.048836929386875914,0.18010419760964158,13,lat36.326948_lon127.320810,results_lat36.326948_lon127.320810_stat.txt
36.327583,127.460415,0.06193281029294659,0.18015611227910489,15,lat36.327583_lon127.460415,results_lat36.327583_lon127.460415_stat.txt
36.328398,127.477996,0.03821656050907583,0.02442400429688534,31,lat36.328398_lon127.477996,results_lat36.328398_lon127.477996_stat.txt
36.328834,127.371149,0.007512456810192495,0.007112484780256911,19,lat36.328834_lon127.371149,results_lat36.328834_lon127.371149_stat.txt
36.328993,127.380859,0.039873717325298604,0.18146846056273155,11,lat36.328993_lon127.380859,results_lat36.328993_lon127.380859_stat.txt
36.329254,127.428603,0.037319831974160125,0.02984305446531093,32,lat36.329254_lon127.428603,results_lat36.329254_lon127.428603_stat.txt
36.329383,127.369912,0.01128821263678756,0.010235463223483579,23,lat36.329383_lon127.369912,results_lat36.329383_lon127.369912_stat.txt
36.329868,127.269348,0.09781557313297183,0.17486669541504507,14,lat36.329868_lon127.269348,results_lat36.329868_lon127.269348_stat.txt
36.330034,127.488961,0.034393952832614746,0.019224370113851034,24,lat36.330034_lon127.488961,results_lat36.330034_lon127.488961_stat.txt
36.330083,127.270821,0.1035020574087406,0.1741740123782217,17,lat36.330083_lon127.270821,results_lat36.330083_lon127.270821_stat.txt
36.330106,127.273935,0.06665900543898373,0.02919854410829552,32,lat36.330106_lon127.273935,results_lat36.330106_lon127.273935_stat.txt
36.330878,127.484671,0.0312972258921415,0.017031025675228805,28,lat36.330878_lon127.484671,results_lat36.330878_lon127.484671_stat.txt
36.330946,127.439342,0.06377331312745196,0.18013177068877323,14,lat36.330946_lon127.439342,results_lat36.330946_lon127.439342_stat.txt
36.331011,127.430668,0.03973994437834501,0.02789765183824577,36,lat36.331011_lon127.430668,results_lat36.331011_lon127.430668_stat.txt
36.331381,127.457275,0.018127415364600264,0.017875394531750927,26,lat36.331381_lon127.457275,results_lat36.331381_lon127.457275_stat.txt
36.331676,127.460315,0.05238114810118254,0.17980212488363137,10,lat36.331676_lon127.460315,results_lat36.331676_lon127.460315_stat.txt
36.331826,127.467125,0.05989020216214156,0.1793485901734788,13,lat36.331826_lon127.467125,results_lat36.331826_lon127.467125_stat.txt
36.331902,127.328392,0.04038944127389133,0.033692134979771464,40,lat36.331902_lon127.328392,results_lat36.331902_lon127.328392_stat.txt
36.332251,127.354755,0.021426200924279142,0.012932511608584912,33,lat36.332251_lon127.354755,results_lat36.332251_lon127.354755_stat.txt
36.332599,127.474461,0.052826734420967074,0.02988077224088394,47,lat36.332599_lon127.474461,results_lat36.332599_lon127.474461_stat.txt
36.33268,127.412281,0.045335506672401625,0.18107250869920294,14,lat36.332680_lon127.412281,results_lat36.332680_lon127.412281_stat.txt
36.332822,127.331782,0.04257434481143739,0.18119449915525276,10,lat36.332822_lon127.331782,results_lat36.332822_lon127.331782_stat.txt
36.333363,127.340914,0.026638578049352254,0.028689095943918455,33,lat36.333363_lon127.340914,results_lat36.333363_lon127.340914_stat.txt
36.333437,127.327772,0.050769100941388895,0.032072949229015324,35,lat36.333437_lon127.327772,results_lat36.333437_lon127.327772_stat.txt
36.333683,127.405713,0.05498519862558614,0.033161635845643724,41,lat36.333683_lon127.405713,results_lat36.333683_lon127.405713_stat.txt
36.333866,127.363665,0.028717277947782404,0.02745194858803349,24,lat36.333866_lon127.363665,results_lat36.333866_lon127.363665_stat.txt
36.334106,127.309818,0.04823448000555377,0.18025280937477803,12,lat36.334106_lon127.309818,results_lat36.334106_lon127.309818_stat.txt
36.334355,127.393106,0.04053243337524343,0.18139759562014748,16,lat36.334355_lon127.393106,results_lat36.334355_lon127.393106_stat.txt
36.334442,127.450842,0.02345359098932438,0.014944434077211289,42,lat36.334442_lon127.450842,results_lat36.334442_lon127.450842_stat.txt
36.33502,127.468789,0.033776334073407716,0.017432453089616863,40,lat36.335020_lon127.468789,results_lat36.335020_lon127.468789_stat.txt
36.335104,127.339983,0.04671541452845176,0.18027549645117485,14,lat36.335104_lon127.339983,results_lat36.335104_lon127.339983_stat.txt
36.335136,127.418596,0.03166836412518996,0.02743316648778451,25,lat36.335136_lon127.418596,results_lat36.335136_lon127.418596_stat.txt
36.335142,127.295796,0.06573345122368449,0.03222219002813002,46,lat36.335142_lon127.295796,results_lat36.335142_lon127.295796_stat.txt
36.33523,127.483338,0.044668017497406114,0.025336511361208666,40,lat36.335230_lon127.483338,results_lat36.335230_lon127.483338_stat.txt
36.335772,127.328396,0.0480576162608169,0.1805431700109062,11,lat36.335772_lon127.328396,results_lat36.335772_lon127.328396_stat.txt
36.335884,127.369002,0.04056894711313607,0.035712191058513074,29,lat36.335884_lon127.369002,results_lat36.335884_lon127.369002_stat.txt
36.336168,127.382932,0.042288894724276924,0.18129526273445987,12,lat36.336168_lon127.382932,results_lat36.336168_lon127.382932_stat.txt
36.33621,127.456375,0.021804998368130254,0.014718639133426152,24,lat36.336210_lon127.456375,results_lat36.336210_lon127.456375_stat.txt
36.336518,127.36532,0.08955774403703891,0.04457656088311029,50,lat36.336518_lon127.365320,results_lat36.336518_lon127.365320_stat.txt
36.336743,127.490776,0.06371943410233026,0.03293258817646373,48,lat36.336743_lon127.490776,results_lat36.336743_lon127.490776_stat.txt
36.337066,127.445803,0.018775909183547657,0.011187010862257991,32,lat36.337066_lon127.445803,results_lat36.337066_lon127.445803_stat.txt
36.337415,127.463812,0.032914711214020544,0.019197175124721584,48,lat36.337415_lon127.463812,results_lat36.337415_lon127.463812_stat.txt
36.337421,127.334745,0.05371284732053637,0.02637811633455615,44,lat36.337421_lon127.334745,results_lat36.337421_lon127.334745_stat.txt
36.337576,127.387649,0.034623237595412346,0.028352221110482655,31,lat36.337576_lon127.387649,results_lat36.337576_lon127.387649_stat.txt
36.337815,127.384416,0.025125840997012722,0.02254151030878738,27,lat36.337815_lon127.384416,results_lat36.337815_lon127.384416_stat.txt
36.338056,127.38476,0.02715168937286488,0.023858516049674375,27,lat36.338056_lon127.384760,results_lat36.338056_lon127.384760_stat.txt
36.338403,127.43203,0.024273423383872648,0.01797105031673237,31,lat36.338403_lon127.432030,results_lat36.338403_lon127.432030_stat.txt
36.338554,127.472951,0.03395851593818297,0.024518163039380012,24,lat36.338554_lon127.472951,results_lat36.338554_lon127.472951_stat.txt
36.339643,127.472021,0.03125764509963333,0.02133643486793844,27,lat36.339643_lon127.472021,results_lat36.339643_lon127.472021_stat.txt
36.339691,127.481864,0.03644936898101574,0.02355231292520932,24,lat36.339691_lon127.481864,results_lat36.339691_lon127.481864_stat.txt
36.339745,127.478574,0.03283572774255793,0.016752668336062374,29,lat36.339745_lon127.478574,results_lat36.339745_lon127.478574_stat.txt
36.340105,127.482477,0.039262650567603544,0.02898103719703175,18,lat36.340105_lon127.482477,results_lat36.340105_lon127.482477_stat.txt
36.340302,127.41574,0.046091434717016565,0.028505397062831044,34,lat36.340302_lon127.415740,results_lat36.340302_lon127.415740_stat.txt
36.340308,127.302829,0.05877660952178148,0.02746809122959072,45,lat36.340308_lon127.302829,results_lat36.340308_lon127.302829_stat.txt
36.340447,127.458131,0.026862737849436595,0.01402950220243774,45,lat36.340447_lon127.458131,results_lat36.340447_lon127.458131_stat.txt
36.340559,127.484131,0.06282822969097107,0.03744499112014428,49,lat36.340559_lon127.484131,results_lat36.340559_lon127.484131_stat.txt
36.341211,127.320063,0.05792048220768919,0.028422322897174224,45,lat36.341211_lon127.320063,results_lat36.341211_lon127.320063_stat.txt
36.341369,127.464897,0.04138363785169745,0.025185048130783073,43,lat36.341369_lon127.464897,results_lat36.341369_lon127.464897_stat.txt
36.341523,127.300826,0.05711147755032776,0.025860173896819223,43,lat36.341523_lon127.300826,results_lat36.341523_lon127.300826_stat.txt
36.342152,127.377706,0.02505969581042908,0.025718322414424635,20,lat36.342152_lon127.377706,results_lat36.342152_lon127.377706_stat.txt
36.342601,127.439749,0.026440921614462362,0.015662788391010152,50,lat36.342601_lon127.439749,results_lat36.342601_lon127.439749_stat.txt
36.342813,127.324804,0.04289343758719688,0.1809757854415948,10,lat36.342813_lon127.324804,results_lat36.342813_lon127.324804_stat.txt
36.342863,127.395238,0.029302227110711784,0.028639918416233395,32,lat36.342863_lon127.395238,results_lat36.342863_lon127.395238_stat.txt
36.342873,127.346966,0.05717540313385691,0.03554264403812532,36,lat36.342873_lon127.346966,results_lat36.342873_lon127.346966_stat.txt
36.342939,127.417128,0.05687883618972019,0.026888242574971175,47,lat36.342939_lon127.417128,results_lat36.342939_lon127.417128_stat.txt
36.34345,127.332203,0.054052330406088346,0.035592500088497674,31,lat36.343450_lon127.332203,results_lat36.343450_lon127.332203_stat.txt
36.343588,127.311272,0.037461967969583614,0.04089784614735499,22,lat36.343588_lon127.311272,results_lat36.343588_lon127.311272_stat.txt
36.343693,127.419547,0.05389252677874546,0.03183216000960951,34,lat36.343693_lon127.419547,results_lat36.343693_lon127.419547_stat.txt
36.344317,127.297452,0.05105104887476413,0.04301080696084624,29,lat36.344317_lon127.297452,results_lat36.344317_lon127.297452_stat.txt
36.344317,127.509202,0.0598047471017707,0.17845416939474285,13,lat36.344317_lon127.509202,results_lat36.344317_lon127.509202_stat.txt
36.344478,127.500262,0.04210237489908927,0.030023637938999613,26,lat36.344478_lon127.500262,results_lat36.344478_lon127.500262_stat.txt
36.344818,127.342235,0.04641506540663946,0.03371164856095472,33,lat36.344818_lon127.342235,results_lat36.344818_lon127.342235_stat.txt
36.345098,127.308492,0.037974435554230544,0.03476300195657763,22,lat36.345098_lon127.308492,results_lat36.345098_lon127.308492_stat.txt
36.345218,127.42937,0.05191727155448834,0.18030941549994503,17,lat36.345218_lon127.429370,results_lat36.345218_lon127.429370_stat.txt
