lat,lon,pdr_mean,pdr_std,source_folder,stat_file
36.413881,127.394682,0.030771530997256786,0.01475401858707802,lat36.413881_lon127.394682,results_lat36.413881_lon127.394682_stat.txt
36.414198,127.482983,0.04993001625996782,0.020097586859553672,lat36.414198_lon127.482983,results_lat36.414198_lon127.482983_stat.txt
36.414316,127.395049,0.03129801457740452,0.015072384638297798,lat36.414316_lon127.395049,results_lat36.414316_lon127.395049_stat.txt
36.414589,127.323544,0.06089168722135227,0.02124464467932267,lat36.414589_lon127.323544,results_lat36.414589_lon127.323544_stat.txt
36.41468,127.295165,0.06857349497988065,0.03923149922651736,lat36.414680_lon127.295165,results_lat36.414680_lon127.295165_stat.txt
36.41483,127.533991,0.06479404932913423,0.03409259760906785,lat36.414830_lon127.533991,results_lat36.414830_lon127.533991_stat.txt
36.415503,127.358314,0.05941408031596325,0.030670323520567172,lat36.415503_lon127.358314,results_lat36.415503_lon127.358314_stat.txt
36.415665,127.294826,0.06634086630291768,0.03826695603005575,lat36.415665_lon127.294826,results_lat36.415665_lon127.294826_stat.txt
36.415821,127.536733,0.06282187009871515,0.035015454863859825,lat36.415821_lon127.536733,results_lat36.415821_lon127.536733_stat.txt
36.416011,127.315693,0.05955592764774598,0.03446805768646668,lat36.416011_lon127.315693,results_lat36.416011_lon127.315693_stat.txt
36.416213,127.420331,0.02089306110767802,0.010826999789995495,lat36.416213_lon127.420331,results_lat36.416213_lon127.420331_stat.txt
36.416395,127.532458,0.06174123878217634,0.03240835929116159,lat36.416395_lon127.532458,results_lat36.416395_lon127.532458_stat.txt
36.416915,127.480241,0.04671323299325178,0.018618266220722476,lat36.416915_lon127.480241,results_lat36.416915_lon127.480241_stat.txt
36.417069,127.320481,0.0617130593545068,0.03839436253248197,lat36.417069_lon127.320481,results_lat36.417069_lon127.320481_stat.txt
36.41716,127.443587,0.02427682469701991,0.012362027690981985,lat36.417160_lon127.443587,results_lat36.417160_lon127.443587_stat.txt
36.417292,127.313361,0.060583694997143986,0.03710449202429015,lat36.417292_lon127.313361,results_lat36.417292_lon127.313361_stat.txt
36.417426,127.340663,0.06211225708940642,0.02507204762366386,lat36.417426_lon127.340663,results_lat36.417426_lon127.340663_stat.txt
36.417552,127.458494,0.04119802869460513,0.021375785451918705,lat36.417552_lon127.458494,results_lat36.417552_lon127.458494_stat.txt
36.417586,127.29415,0.0676374405519876,0.04229471537705374,lat36.417586_lon127.294150,results_lat36.417586_lon127.294150_stat.txt
36.418408,127.464259,0.04535550644360122,0.02126519179136445,lat36.418408_lon127.464259,results_lat36.418408_lon127.464259_stat.txt
36.418464,127.335492,0.05719172005020426,0.026471928850114988,lat36.418464_lon127.335492,results_lat36.418464_lon127.335492_stat.txt
36.418473,127.479634,0.04784545773888132,0.01866646766970682,lat36.418473_lon127.479634,results_lat36.418473_lon127.479634_stat.txt
36.418702,127.413913,0.024031199205866004,0.012619823473241809,lat36.418702_lon127.413913,results_lat36.418702_lon127.413913_stat.txt
36.418749,127.389523,0.030514265112396143,0.01278899617679124,lat36.418749_lon127.389523,results_lat36.418749_lon127.389523_stat.txt
36.418778,127.447552,0.02594649795325823,0.01346885746562318,lat36.418778_lon127.447552,results_lat36.418778_lon127.447552_stat.txt
36.418796,127.306769,0.058794323858885486,0.03720143036157471,lat36.418796_lon127.306769,results_lat36.418796_lon127.306769_stat.txt
